Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1709138576837,28/02/2024 16:42:56,1709138576763,2,28/02/2024 18:42:56,143127,17,task-sfst,,35595213,BLIND,10517522,,complete,,,mobile,Samsung SM-A145P,Android 14,Samsung Browser 23.0,857x384,786x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709138580101,28/02/2024 16:43:00,1709138580051,2,28/02/2024 18:43:00,143127,17,task-sfst,,35595213,BLIND,10517522,,complete,,,mobile,Samsung SM-A145P,Android 14,Samsung Browser 23.0,857x384,786x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,3043.0999999940395,,,,,0,1,0,,,,,,instructions_Jewish
3,1709138582442,28/02/2024 16:43:02,1709138582267,2,28/02/2024 18:43:02,143127,17,task-sfst,,35595213,BLIND,10517522,,complete,,,mobile,Samsung SM-A145P,Android 14,Samsung Browser 23.0,857x384,786x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,2247.5820000000003,,,0,,0,1,0,,,,,,instructions_Jewish
4,1709138583290,28/02/2024 16:43:03,1709138583232,2,28/02/2024 18:43:03,143127,17,task-sfst,,35595213,BLIND,10517522,,complete,,,mobile,Samsung SM-A145P,Android 14,Samsung Browser 23.0,857x384,786x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,3122.89999999851,,,2,,0,1,0,,,,,,instructions_Jewish
5,1709138583397,28/02/2024 16:43:03,1709138583235,2,28/02/2024 18:43:03,143127,17,task-sfst,,35595213,BLIND,10517522,,complete,,,mobile,Samsung SM-A145P,Android 14,Samsung Browser 23.0,857x384,786x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,3122.89999999851,,,,,0,1,0,,,,,,instructions_Jewish
6,1709138583397,28/02/2024 16:43:03,1709138583298,2,28/02/2024 18:43:03,143127,17,task-sfst,,35595213,BLIND,10517522,,complete,,,mobile,Samsung SM-A145P,Android 14,Samsung Browser 23.0,857x384,786x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,END TASK,,,,,6535,,,,,0,1,0,,,,,,
1,1709141836102,28/02/2024 17:37:16,1709141836346,2,28/02/2024 19:37:16,143127,17,task-sfst,,35597545,BLIND,10518377,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,824x384,749x304,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709141841821,28/02/2024 17:37:21,1709141842089,2,28/02/2024 19:37:22,143127,17,task-sfst,,35597545,BLIND,10518377,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,824x384,749x304,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,5474.700000017881,,,,,0,1,0,,,,,,instructions_Jewish
3,1709141842955,28/02/2024 17:37:22,1709141843234,2,28/02/2024 19:37:23,143127,17,task-sfst,,35597545,BLIND,10518377,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,824x384,749x304,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,1124.6999999999998,,,0,,0,1,0,,,,,,instructions_Jewish
4,1709141843920,28/02/2024 17:37:23,1709141844189,2,28/02/2024 19:37:24,143127,17,task-sfst,,35597545,BLIND,10518377,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,824x384,749x304,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,2082.800000011921,,,2,,0,1,0,,,,,,instructions_Jewish
5,1709141844019,28/02/2024 17:37:24,1709141844191,2,28/02/2024 19:37:24,143127,17,task-sfst,,35597545,BLIND,10518377,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,824x384,749x304,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,2082.800000011921,,,,,0,1,0,,,,,,instructions_Jewish
6,1709141844019,28/02/2024 17:37:24,1709141844214,2,28/02/2024 19:37:24,143127,17,task-sfst,,35597545,BLIND,10518377,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,824x384,749x304,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,END TASK,,,,,7868,,,,,0,1,0,,,,,,
1,1709145734900,28/02/2024 18:42:14,1709145732382,2,28/02/2024 20:42:12,143127,17,task-sfst,,35599984,BLIND,10519057,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1482x746,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709145750208,28/02/2024 18:42:30,1709145747641,2,28/02/2024 20:42:27,143127,17,task-sfst,,35599984,BLIND,10519057,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1466x746,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,10681.89999999851,,,,,0,1,0,,,,,,instructions_Jewish
3,1709145754744,28/02/2024 18:42:34,1709145752268,2,28/02/2024 20:42:32,143127,17,task-sfst,,35599984,BLIND,10519057,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1466x746,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,4612.5,,,2,,0,1,0,,,,,,instructions_Jewish
4,1709145756620,28/02/2024 18:42:36,1709145754168,2,28/02/2024 20:42:34,143127,17,task-sfst,,35599984,BLIND,10519057,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1466x746,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,6520.5,,,2,,0,1,0,,,,,,instructions_Jewish
5,1709145757466,28/02/2024 18:42:37,1709145754169,2,28/02/2024 20:42:34,143127,17,task-sfst,,35599984,BLIND,10519057,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1466x746,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,6520.5,,,,,0,1,0,,,,,,instructions_Jewish
6,1709145757466,28/02/2024 18:42:37,1709145754193,2,28/02/2024 20:42:34,143127,17,task-sfst,,35599984,BLIND,10519057,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1466x746,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,END TASK,,,,,21811,,,,,0,1,0,,,,,,
1,1709147142202,28/02/2024 19:05:42,1709147143365,2,28/02/2024 21:05:43,143127,17,task-sfst,,35600496,BLIND,10519217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709147154936,28/02/2024 19:05:54,1709147155849,2,28/02/2024 21:05:55,143127,17,task-sfst,,35600496,BLIND,10519217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,12356.800000071526,,,,,0,1,0,,,,,,instructions_Jewish
3,1709147162881,28/02/2024 19:06:02,1709147163782,2,28/02/2024 21:06:03,143127,17,task-sfst,,35600496,BLIND,10519217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,7931.4,,,38,,0,1,0,,,,,,instructions_Jewish
4,1709147164443,28/02/2024 19:06:04,1709147165645,2,28/02/2024 21:06:05,143127,17,task-sfst,,35600496,BLIND,10519217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,9787.299999952316,,,38,,0,1,0,,,,,,instructions_Jewish
5,1709147164694,28/02/2024 19:06:04,1709147165647,2,28/02/2024 21:06:05,143127,17,task-sfst,,35600496,BLIND,10519217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,9787.299999952316,,,,,0,1,0,,,,,,instructions_Jewish
6,1709147164694,28/02/2024 19:06:04,1709147165664,2,28/02/2024 21:06:05,143127,17,task-sfst,,35600496,BLIND,10519217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,END TASK,,,,,22299,,,,,0,1,0,,,,,,
1,1709150519696,28/02/2024 20:01:59,1709150519250,2,28/02/2024 22:01:59,143127,17,task-sfst,,35602085,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709150523352,28/02/2024 20:02:03,1709150523305,2,28/02/2024 22:02:03,143127,17,task-sfst,,35602085,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,3935.600000143051,,,,,0,1,0,,,,,,instructions_Jewish
3,1709150525933,28/02/2024 20:02:05,1709150525902,2,28/02/2024 22:02:05,143127,17,task-sfst,,35602085,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,2581,,,7,,0,1,0,,,,,,instructions_Jewish
4,1709150527550,28/02/2024 20:02:07,1709150527522,2,28/02/2024 22:02:07,143127,17,task-sfst,,35602085,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,4209.899999856949,,,0,,0,1,0,,,,,,instructions_Jewish
5,1709150527662,28/02/2024 20:02:07,1709150527523,2,28/02/2024 22:02:07,143127,17,task-sfst,,35602085,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,4209.899999856949,,,,,0,1,0,,,,,,instructions_Jewish
6,1709150527662,28/02/2024 20:02:07,1709150527536,2,28/02/2024 22:02:07,143127,17,task-sfst,,35602085,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,END TASK,,,,,8286,,,,,0,1,0,,,,,,
1,1709155125661,28/02/2024 21:18:45,1709155125542,2,28/02/2024 23:18:45,143127,17,task-sfst,,35603884,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709155133554,28/02/2024 21:18:53,1709155133078,2,28/02/2024 23:18:53,143127,17,task-sfst,,35603884,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,6975,,,,,0,1,0,,,,,,instructions_Jewish
3,1709155134953,28/02/2024 21:18:54,1709155134877,2,28/02/2024 23:18:54,143127,17,task-sfst,,35603884,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,1830,,,0,,0,1,0,,,,,,instructions_Jewish
4,1709155135865,28/02/2024 21:18:55,1709155135783,2,28/02/2024 23:18:55,143127,17,task-sfst,,35603884,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,2685,,,0,,0,1,0,,,,,,instructions_Jewish
5,1709155136003,28/02/2024 21:18:56,1709155135786,2,28/02/2024 23:18:55,143127,17,task-sfst,,35603884,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,2685,,,,,0,1,0,,,,,,instructions_Jewish
6,1709155136003,28/02/2024 21:18:56,1709155135800,2,28/02/2024 23:18:55,143127,17,task-sfst,,35603884,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,END TASK,,,,,10258,,,,,0,1,0,,,,,,
1,1709155179251,28/02/2024 21:19:39,1709155179143,2,28/02/2024 23:19:39,143127,17,task-sfst,,35603927,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709155185366,28/02/2024 21:19:45,1709155185328,2,28/02/2024 23:19:45,143127,17,task-sfst,,35603927,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,6031.9000000059605,,,,,0,1,0,,,,,,instructions_Jewish
3,1709155191206,28/02/2024 21:19:51,1709155191167,2,28/02/2024 23:19:51,143127,17,task-sfst,,35603927,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,5833.299999999999,,,4,,0,1,0,,,,,,instructions_Jewish
4,1709155197499,28/02/2024 21:19:57,1709155197461,2,28/02/2024 23:19:57,143127,17,task-sfst,,35603927,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,12115.90000000596,,,0,,0,1,0,,,,,,instructions_Jewish
5,1709155197635,28/02/2024 21:19:57,1709155197462,2,28/02/2024 23:19:57,143127,17,task-sfst,,35603927,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,12115.90000000596,,,,,0,1,0,,,,,,instructions_Jewish
6,1709155197635,28/02/2024 21:19:57,1709155197491,2,28/02/2024 23:19:57,143127,17,task-sfst,,35603927,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,END TASK,,,,,18348,,,,,0,1,0,,,,,,
1,1709156796459,28/02/2024 21:46:36,1709156794477,2,28/02/2024 23:46:34,143127,17,task-sfst,,35604911,BLIND,10520443,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,800x360,716x268,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709156806020,28/02/2024 21:46:46,1709156801743,2,28/02/2024 23:46:41,143127,17,task-sfst,,35604911,BLIND,10520443,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,800x360,716x268,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,6975.599999964237,,,,,0,1,0,,,,,,instructions_Jewish
3,1709156806410,28/02/2024 21:46:46,1709156802690,2,28/02/2024 23:46:42,143127,17,task-sfst,,35604911,BLIND,10520443,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,800x360,716x268,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,923.6999999999989,,,0,,0,1,0,,,,,,instructions_Jewish
4,1709156806410,28/02/2024 21:46:46,1709156803409,2,28/02/2024 23:46:43,143127,17,task-sfst,,35604911,BLIND,10520443,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,800x360,716x268,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,1579.699999988079,,,2,,0,1,0,,,,,,instructions_Jewish
5,1709156806410,28/02/2024 21:46:46,1709156803410,2,28/02/2024 23:46:43,143127,17,task-sfst,,35604911,BLIND,10520443,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,800x360,716x268,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,1579.699999988079,,,,,0,1,0,,,,,,instructions_Jewish
6,1709156806410,28/02/2024 21:46:46,1709156803480,2,28/02/2024 23:46:43,143127,17,task-sfst,,35604911,BLIND,10520443,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,800x360,716x268,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Jewish_First,accepted,Spreadsheet1,,,END TASK,,,,,9004,,,,,0,1,0,,,,,,
1,1709159021847,28/02/2024 22:23:41,1709159021827,2,29/02/2024 00:23:41,143127,17,task-sfst,,35605801,BLIND,10520649,,complete,,,mobile,Samsung SM-S916B,Android 14,Samsung Browser 23.0,832x384,791x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709159031852,28/02/2024 22:23:51,1709159031855,2,29/02/2024 00:23:51,143127,17,task-sfst,,35605801,BLIND,10520649,,complete,,,mobile,Samsung SM-S916B,Android 14,Samsung Browser 23.0,832x384,791x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,9239.79999999702,,,,,0,1,0,,,,,,instructions_Jewish
3,1709159035935,28/02/2024 22:23:55,1709159035924,2,29/02/2024 00:23:55,143127,17,task-sfst,,35605801,BLIND,10520649,,complete,,,mobile,Samsung SM-S916B,Android 14,Samsung Browser 23.0,832x384,791x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,4054.991,,,0,,0,1,0,,,,,,instructions_Jewish
4,1709159039186,28/02/2024 22:23:59,1709159039183,2,29/02/2024 00:23:59,143127,17,task-sfst,,35605801,BLIND,10520649,,complete,,,mobile,Samsung SM-S916B,Android 14,Samsung Browser 23.0,832x384,791x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,7312.60000000149,,,0,,0,1,0,,,,,,instructions_Jewish
5,1709159039392,28/02/2024 22:23:59,1709159039185,2,29/02/2024 00:23:59,143127,17,task-sfst,,35605801,BLIND,10520649,,complete,,,mobile,Samsung SM-S916B,Android 14,Samsung Browser 23.0,832x384,791x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,7312.60000000149,,,,,0,1,0,,,,,,instructions_Jewish
6,1709159039392,28/02/2024 22:23:59,1709159039218,2,29/02/2024 00:23:59,143127,17,task-sfst,,35605801,BLIND,10520649,,complete,,,mobile,Samsung SM-S916B,Android 14,Samsung Browser 23.0,832x384,791x312,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,END TASK,,,,,17391,,,,,0,1,0,,,,,,
1,1709185041432,29/02/2024 05:37:21,1709185041315,2,29/02/2024 07:37:21,143127,17,task-sfst,,35610930,BLIND,10522511,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1709185044856,29/02/2024 05:37:24,1709185044783,2,29/02/2024 07:37:24,143127,17,task-sfst,,35610930,BLIND,10522511,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,3201.600000023842,,,,,0,1,0,,,,,,instructions_Jewish
3,1709185046714,29/02/2024 05:37:26,1709185046663,2,29/02/2024 07:37:26,143127,17,task-sfst,,35610930,BLIND,10522511,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,1884,,,9,,0,1,0,,,,,,instructions_Jewish
4,1709185047657,29/02/2024 05:37:27,1709185047593,2,29/02/2024 07:37:27,143127,17,task-sfst,,35610930,BLIND,10522511,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,2805.600000023842,,,0,,0,1,0,,,,,,instructions_Jewish
5,1709185077809,29/02/2024 05:37:57,1709185047594,2,29/02/2024 07:37:27,143127,17,task-sfst,,35610930,BLIND,10522511,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,2805.600000023842,,,,,0,1,0,,,,,,instructions_Jewish
6,1709185077809,29/02/2024 05:37:57,1709185047603,2,29/02/2024 07:37:27,143127,17,task-sfst,,35610930,BLIND,10522511,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,END TASK,,,,,6288,,,,,0,1,0,,,,,,
7,1709185178942,29/02/2024 05:39:38,1709185178535,2,29/02/2024 07:39:38,143127,17,task-sfst,,35610930,BLIND,10522511,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,,,,,,,,,Unexpectedly long close out at end of task!,,0,1,0,,,,,,
1,1709214662196,29/02/2024 13:51:02,1709214662145,2,29/02/2024 15:51:02,143127,17,task-sfst,,35629652,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,attentioncheck_Group_categorization_JewishFirst_pilot_2,2,Arab_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
