Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Randomise questionnaire elements?,Question Key,Response
17,1.70918E+12,29/02/2024 5:36,1.70918E+12,2,29/02/2024 7:36,143127,17,questionnaire-jj6n,,35610918,BLIND,10522523,,complete,,,mobile,Apple iPhone,iOS 17.2.1,Mobile Safari 17.2,390x844,750x342,,,,Demographics_ex1,7,Arab_First,accepted,No,children,1
18,1.70918E+12,29/02/2024 5:36,1.70918E+12,2,29/02/2024 7:36,143127,17,questionnaire-jj6n,,35610918,BLIND,10522523,,complete,,,mobile,Apple iPhone,iOS 17.2.1,Mobile Safari 17.2,390x844,750x342,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES,7
19,1.70918E+12,29/02/2024 5:36,1.70918E+12,2,29/02/2024 7:36,143127,17,questionnaire-jj6n,,35610918,BLIND,10522523,,complete,,,mobile,Apple iPhone,iOS 17.2.1,Mobile Safari 17.2,390x844,750x342,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES-quantised,4
20,1.70918E+12,29/02/2024 5:36,1.70918E+12,2,29/02/2024 7:36,143127,17,questionnaire-jj6n,,35610918,BLIND,10522523,,complete,,,mobile,Apple iPhone,iOS 17.2.1,Mobile Safari 17.2,390x844,750x342,,,,Demographics_ex1,7,Arab_First,accepted,No,response-7,
21,1.70918E+12,29/02/2024 5:36,1.70918E+12,2,29/02/2024 7:36,143127,17,questionnaire-jj6n,,35610918,BLIND,10522523,,complete,,,mobile,Apple iPhone,iOS 17.2.1,Mobile Safari 17.2,390x844,750x342,,,,Demographics_ex1,7,Arab_First,accepted,No,END QUESTIONNAIRE,84669
1,1.70919E+12,29/02/2024 6:20,1.70919E+12,2,29/02/2024 8:20,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,age,34
3,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,age-quantised,18
4,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender,אישה
5,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-quantised,2
6,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-text,
7,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-8,חרד/ית
9,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-text,
10,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity,6
11,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity-quantised,6
12,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,השלמתי בית ספר תיכון
13,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,4
14,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,כן
15,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,1
16,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,כן
17,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,1
18,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,children,4
19,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES,5
20,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES-quantised,6
21,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,response-7,
22,1.70919E+12,29/02/2024 6:22,1.70919E+12,2,29/02/2024 8:22,143127,17,questionnaire-jj6n,,35611211,BLIND,10522561,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,END QUESTIONNAIRE,82091
1,1.70921E+12,29/02/2024 13:51,1.70921E+12,2,29/02/2024 15:51,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,age,19
3,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,age-quantised,3
4,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,gender,גבר
5,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-quantised,1
6,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-text,
7,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-4,יהודי/ת
8,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-text,
9,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity,8
10,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity-quantised,8
11,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,education,חלק מתואר ראשון באוניברסיטה
12,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,education-quantised,5
13,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,language ,לא
14,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,language -quantised,2
15,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,vision,כן
16,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,vision-quantised,1
17,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,children,0
18,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES,7
19,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES-quantised,4
20,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,response-7,
21,1.70921E+12,29/02/2024 13:53,1.70921E+12,2,29/02/2024 15:53,143127,17,questionnaire-jj6n,,35629671,BLIND,10527960,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Arab_First,accepted,No,END QUESTIONNAIRE,99729
1,1.70922E+12,29/02/2024 13:58,1.70922E+12,2,29/02/2024 15:58,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
3,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,age,20
4,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,age-quantised,4
5,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender,גבר
6,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-quantised,1
7,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-text,
8,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-1,ישראלי/ת
9,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-text,
10,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity,10
11,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity-quantised,10
12,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,השלמתי בית ספר יסודי
13,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,2
14,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,כן
15,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,1
16,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,ראייה מתוקנת (משקפיים/עדשות)
17,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,2
18,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,children,1
19,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES,7
20,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES-quantised,4
21,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,response-7,
22,1.70922E+12,29/02/2024 13:59,1.70922E+12,2,29/02/2024 15:59,143127,17,questionnaire-jj6n,,35630024,BLIND,10528079,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,390x844,750x334,,,,Demographics_ex1,7,Jewish_First,accepted,No,END QUESTIONNAIRE,1256
1,1.70922E+12,29/02/2024 14:25,1.70922E+12,2,29/02/2024 16:28,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,846x412,798x328,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,age,30
3,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,age-quantised,14
4,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender,גבר
5,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-quantised,1
6,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-text,
7,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-text,
9,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity,5
10,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity-quantised,5
11,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,השלמתי בית ספר תיכון
12,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,4
13,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,כן
14,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,1
15,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,ראייה מתוקנת (משקפיים/עדשות)
16,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,2
17,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,children,1
18,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES,7
19,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES-quantised,4
