Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
2,1716215073568,20/05/2024 14:24:33,1716225873568,3,20/05/2024 20:24:33,142922,38,questionnaire-qwx3,,37750339,BLIND,11119823,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1707x758,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716215081407,20/05/2024 14:24:41,1716225881407,3,20/05/2024 20:24:41,142922,38,questionnaire-qwx3,,37750339,BLIND,11119823,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1707x758,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716215081410,20/05/2024 14:24:41,1716225881410,3,20/05/2024 20:24:41,142922,38,questionnaire-qwx3,,37750339,BLIND,11119823,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1707x758,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716215112956,20/05/2024 14:25:12,1716225912956,3,20/05/2024 20:25:12,142922,38,questionnaire-qwx3,,37750339,BLIND,11119823,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1707x758,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,94,,,Thermometer,1,object-4
6,1716215112956,20/05/2024 14:25:12,1716225912956,3,20/05/2024 20:25:12,142922,38,questionnaire-qwx3,,37750339,BLIND,11119823,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1707x758,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,98,,,jews,3,object-10
7,1716215112957,20/05/2024 14:25:12,1716225912957,3,20/05/2024 20:25:12,142922,38,questionnaire-qwx3,,37750339,BLIND,11119823,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1707x758,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,15,,,arabs,4,object-11
8,1716215112957,20/05/2024 14:25:12,1716225912957,3,20/05/2024 20:25:12,142922,38,questionnaire-qwx3,,37750339,BLIND,11119823,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1707x758,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716229993936,20/05/2024 18:33:13,1716240793936,3,21/05/2024 00:33:13,142922,38,questionnaire-qwx3,,37754466,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716229996829,20/05/2024 18:33:16,1716240796829,3,21/05/2024 00:33:16,142922,38,questionnaire-qwx3,,37754466,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716230023847,20/05/2024 18:33:43,1716240823847,3,21/05/2024 00:33:43,142922,38,questionnaire-qwx3,,37754466,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716230023849,20/05/2024 18:33:43,1716240823849,3,21/05/2024 00:33:43,142922,38,questionnaire-qwx3,,37754466,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716230073811,20/05/2024 18:34:33,1716240873811,3,21/05/2024 00:34:33,142922,38,questionnaire-qwx3,,37754466,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,32,,,Thermometer,1,object-4
6,1716230073811,20/05/2024 18:34:33,1716240873811,3,21/05/2024 00:34:33,142922,38,questionnaire-qwx3,,37754466,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,53,,,jews,3,object-10
7,1716230073811,20/05/2024 18:34:33,1716240873811,3,21/05/2024 00:34:33,142922,38,questionnaire-qwx3,,37754466,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,54,,,arabs,4,object-11
8,1716230073811,20/05/2024 18:34:33,1716240873811,3,21/05/2024 00:34:33,142922,38,questionnaire-qwx3,,37754466,BLIND,11121053,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x960,1536x799,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716235815422,20/05/2024 20:10:15,1716246615422,3,21/05/2024 02:10:15,142922,38,questionnaire-qwx3,,37755866,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716235817373,20/05/2024 20:10:17,1716246617373,3,21/05/2024 02:10:17,142922,38,questionnaire-qwx3,,37755866,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716235823654,20/05/2024 20:10:23,1716246623654,3,21/05/2024 02:10:23,142922,38,questionnaire-qwx3,,37755866,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716235823657,20/05/2024 20:10:23,1716246623657,3,21/05/2024 02:10:23,142922,38,questionnaire-qwx3,,37755866,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716235840499,20/05/2024 20:10:40,1716246640499,3,21/05/2024 02:10:40,142922,38,questionnaire-qwx3,,37755866,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,52,,,Thermometer,1,object-4
6,1716235840500,20/05/2024 20:10:40,1716246640500,3,21/05/2024 02:10:40,142922,38,questionnaire-qwx3,,37755866,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,100,,,jews,3,object-10
7,1716235840500,20/05/2024 20:10:40,1716246640500,3,21/05/2024 02:10:40,142922,38,questionnaire-qwx3,,37755866,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,23,,,arabs,4,object-11
8,1716235840500,20/05/2024 20:10:40,1716246640500,3,21/05/2024 02:10:40,142922,38,questionnaire-qwx3,,37755866,BLIND,11121565,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716266015380,21/05/2024 04:33:35,1716276815380,3,21/05/2024 10:33:35,142922,38,questionnaire-qwx3,,37759175,BLIND,11123037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716266017611,21/05/2024 04:33:37,1716276817611,3,21/05/2024 10:33:37,142922,38,questionnaire-qwx3,,37759175,BLIND,11123037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716266022503,21/05/2024 04:33:42,1716276822503,3,21/05/2024 10:33:42,142922,38,questionnaire-qwx3,,37759175,BLIND,11123037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716266022506,21/05/2024 04:33:42,1716276822506,3,21/05/2024 10:33:42,142922,38,questionnaire-qwx3,,37759175,BLIND,11123037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716266040718,21/05/2024 04:34:00,1716276840718,3,21/05/2024 10:34:00,142922,38,questionnaire-qwx3,,37759175,BLIND,11123037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,3,,,Thermometer,1,object-4
6,1716266040718,21/05/2024 04:34:00,1716276840718,3,21/05/2024 10:34:00,142922,38,questionnaire-qwx3,,37759175,BLIND,11123037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,99,,,jews,3,object-10
7,1716266040718,21/05/2024 04:34:00,1716276840718,3,21/05/2024 10:34:00,142922,38,questionnaire-qwx3,,37759175,BLIND,11123037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,21,,,arabs,4,object-11
8,1716266040719,21/05/2024 04:34:00,1716276840719,3,21/05/2024 10:34:00,142922,38,questionnaire-qwx3,,37759175,BLIND,11123037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716268490647,21/05/2024 05:14:50,1716279290647,3,21/05/2024 11:14:50,142922,38,questionnaire-qwx3,,37759388,BLIND,11123100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716268495706,21/05/2024 05:14:55,1716279295706,3,21/05/2024 11:14:55,142922,38,questionnaire-qwx3,,37759388,BLIND,11123100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716268502476,21/05/2024 05:15:02,1716279302476,3,21/05/2024 11:15:02,142922,38,questionnaire-qwx3,,37759388,BLIND,11123100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716268502478,21/05/2024 05:15:02,1716279302478,3,21/05/2024 11:15:02,142922,38,questionnaire-qwx3,,37759388,BLIND,11123100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716268512211,21/05/2024 05:15:12,1716279312211,3,21/05/2024 11:15:12,142922,38,questionnaire-qwx3,,37759388,BLIND,11123100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,68,,,Thermometer,1,object-4
6,1716268512211,21/05/2024 05:15:12,1716279312211,3,21/05/2024 11:15:12,142922,38,questionnaire-qwx3,,37759388,BLIND,11123100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,,,,jews,3,object-10
7,1716268512211,21/05/2024 05:15:12,1716279312211,3,21/05/2024 11:15:12,142922,38,questionnaire-qwx3,,37759388,BLIND,11123100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,,,,arabs,4,object-11
8,1716268512211,21/05/2024 05:15:12,1716279312211,3,21/05/2024 11:15:12,142922,38,questionnaire-qwx3,,37759388,BLIND,11123100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716269238482,21/05/2024 05:27:18,1716280038482,3,21/05/2024 11:27:18,142922,38,questionnaire-qwx3,,37759444,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716269240318,21/05/2024 05:27:20,1716280040318,3,21/05/2024 11:27:20,142922,38,questionnaire-qwx3,,37759444,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716269246764,21/05/2024 05:27:26,1716280046764,3,21/05/2024 11:27:26,142922,38,questionnaire-qwx3,,37759444,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716269246766,21/05/2024 05:27:26,1716280046766,3,21/05/2024 11:27:26,142922,38,questionnaire-qwx3,,37759444,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716269267835,21/05/2024 05:27:47,1716280067835,3,21/05/2024 11:27:47,142922,38,questionnaire-qwx3,,37759444,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,57,,,Thermometer,1,object-4
6,1716269267835,21/05/2024 05:27:47,1716280067835,3,21/05/2024 11:27:47,142922,38,questionnaire-qwx3,,37759444,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,88,,,jews,3,object-10
7,1716269267836,21/05/2024 05:27:47,1716280067836,3,21/05/2024 11:27:47,142922,38,questionnaire-qwx3,,37759444,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,88,,,arabs,4,object-11
8,1716269267836,21/05/2024 05:27:47,1716280067836,3,21/05/2024 11:27:47,142922,38,questionnaire-qwx3,,37759444,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716270167462,21/05/2024 05:42:47,1716280967462,3,21/05/2024 11:42:47,142922,38,questionnaire-qwx3,,37759484,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716270168892,21/05/2024 05:42:48,1716280968892,3,21/05/2024 11:42:48,142922,38,questionnaire-qwx3,,37759484,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716270173769,21/05/2024 05:42:53,1716280973769,3,21/05/2024 11:42:53,142922,38,questionnaire-qwx3,,37759484,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716270173771,21/05/2024 05:42:53,1716280973771,3,21/05/2024 11:42:53,142922,38,questionnaire-qwx3,,37759484,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716270185259,21/05/2024 05:43:05,1716280985259,3,21/05/2024 11:43:05,142922,38,questionnaire-qwx3,,37759484,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,22,,,Thermometer,1,object-4
6,1716270185259,21/05/2024 05:43:05,1716280985259,3,21/05/2024 11:43:05,142922,38,questionnaire-qwx3,,37759484,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,76,,,jews,3,object-10
7,1716270185260,21/05/2024 05:43:05,1716280985260,3,21/05/2024 11:43:05,142922,38,questionnaire-qwx3,,37759484,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,48,,,arabs,4,object-11
8,1716270185260,21/05/2024 05:43:05,1716280985260,3,21/05/2024 11:43:05,142922,38,questionnaire-qwx3,,37759484,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716271438625,21/05/2024 06:03:58,1716282238625,3,21/05/2024 12:03:58,142922,38,questionnaire-qwx3,,37759599,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x820,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716271440602,21/05/2024 06:04:00,1716282240602,3,21/05/2024 12:04:00,142922,38,questionnaire-qwx3,,37759599,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x820,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716271451390,21/05/2024 06:04:11,1716282251390,3,21/05/2024 12:04:11,142922,38,questionnaire-qwx3,,37759599,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x820,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716271451391,21/05/2024 06:04:11,1716282251391,3,21/05/2024 12:04:11,142922,38,questionnaire-qwx3,,37759599,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x820,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716271479726,21/05/2024 06:04:39,1716282279726,3,21/05/2024 12:04:39,142922,38,questionnaire-qwx3,,37759599,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x820,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,43,,,Thermometer,1,object-4
6,1716271479727,21/05/2024 06:04:39,1716282279727,3,21/05/2024 12:04:39,142922,38,questionnaire-qwx3,,37759599,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x820,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,57,,,jews,3,object-10
7,1716271479727,21/05/2024 06:04:39,1716282279727,3,21/05/2024 12:04:39,142922,38,questionnaire-qwx3,,37759599,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x820,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,35,,,arabs,4,object-11
8,1716271479727,21/05/2024 06:04:39,1716282279727,3,21/05/2024 12:04:39,142922,38,questionnaire-qwx3,,37759599,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x820,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716271982437,21/05/2024 06:13:02,1716271982437,0,21/05/2024 06:13:02,142922,38,questionnaire-qwx3,,37759644,BLIND,11123105,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
