Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
6,1716310602631,21/05/2024 16:56:42,1716310601366,3,21/05/2024 19:56:41,142922,38,task-ba8o,,37772961,BLIND,11126909,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1519x738,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,67019,,,,,0,1,0,,,,,,,
1,1716310517899,21/05/2024 16:55:17,1716310516791,3,21/05/2024 19:55:16,142922,38,task-ba8o,,37772955,BLIND,11127025,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1488x742,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716310544149,21/05/2024 16:55:44,1716310543104,3,21/05/2024 19:55:43,142922,38,task-ba8o,,37772955,BLIND,11127025,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1488x742,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,26262.899999976158,,,,,0,1,0,,,,,,Instr1,
3,1716310561379,21/05/2024 16:56:01,1716310560225,3,21/05/2024 19:56:00,142922,38,task-ba8o,,37772955,BLIND,11127025,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1488x742,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,17115.30000001192,,,,,0,1,0,,,,,,Instr1,
4,1716310569373,21/05/2024 16:56:09,1716310568129,3,21/05/2024 19:56:08,142922,38,task-ba8o,,37772955,BLIND,11127025,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1488x742,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,7875.5,,,,,0,1,0,,,,,,AC1,
5,1716310580914,21/05/2024 16:56:20,1716310579788,3,21/05/2024 19:56:19,142922,38,task-ba8o,,37772955,BLIND,11127025,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1488x742,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,11634,,,,,0,1,0,,,,,,Instr2,
6,1716310581102,21/05/2024 16:56:21,1716310579795,3,21/05/2024 19:56:19,142922,38,task-ba8o,,37772955,BLIND,11127025,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1488x742,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,63004,,,,,0,1,0,,,,,,,
1,1716310126587,21/05/2024 16:48:46,1716310126790,3,21/05/2024 19:48:46,142922,38,task-ba8o,,37772800,BLIND,11127001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716310176472,21/05/2024 16:49:36,1716310176551,3,21/05/2024 19:49:36,142922,38,task-ba8o,,37772800,BLIND,11127001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,49705.60000000149,,,,,0,1,0,,,,,,Instr1,
3,1716310190892,21/05/2024 16:49:50,1716310191132,3,21/05/2024 19:49:51,142922,38,task-ba8o,,37772800,BLIND,11127001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,14571,,,,,0,1,0,,,,,,Instr1,
4,1716310194883,21/05/2024 16:49:54,1716310195148,3,21/05/2024 19:49:55,142922,38,task-ba8o,,37772800,BLIND,11127001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,4016.7999999999956,,,,,0,1,0,,,,,,AC1,
5,1716310206756,21/05/2024 16:50:06,1716310207009,3,21/05/2024 19:50:07,142922,38,task-ba8o,,37772800,BLIND,11127001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,11844.19999999553,,,,,0,1,0,,,,,,Instr2,
6,1716310206873,21/05/2024 16:50:06,1716310207013,3,21/05/2024 19:50:07,142922,38,task-ba8o,,37772800,BLIND,11127001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,80223,,,,,0,1,0,,,,,,,
1,1716309438745,21/05/2024 16:37:18,1716309488405,3,21/05/2024 19:38:08,142922,38,task-ba8o,,37772513,BLIND,11126872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1200,1920x1073,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716309466020,21/05/2024 16:37:46,1716309515711,3,21/05/2024 19:38:35,142922,38,task-ba8o,,37772513,BLIND,11126872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1200,1920x1073,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,27281.199999999255,,,,,0,1,0,,,,,,Instr1,
3,1716309515561,21/05/2024 16:38:35,1716309565271,3,21/05/2024 19:39:25,142922,38,task-ba8o,,37772513,BLIND,11126872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1200,1920x1073,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,49553.29999999888,,,,,0,1,0,,,,,,Instr1,
4,1716309540643,21/05/2024 16:39:00,1716309590345,3,21/05/2024 19:39:50,142922,38,task-ba8o,,37772513,BLIND,11126872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1200,1920x1073,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,25070.90000000001,,,,,0,1,0,,,,,,AC1,
5,1716309546759,21/05/2024 16:39:06,1716309596480,3,21/05/2024 19:39:56,142922,38,task-ba8o,,37772513,BLIND,11126872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1200,1920x1073,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,6126.10000000149,,,,,0,1,0,,,,,,Instr2,
6,1716309546867,21/05/2024 16:39:06,1716309596484,3,21/05/2024 19:39:56,142922,38,task-ba8o,,37772513,BLIND,11126872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1200,1920x1073,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,108079,,,,,0,1,0,,,,,,,
1,1716308894933,21/05/2024 16:28:14,1716308894242,3,21/05/2024 19:28:14,142922,38,task-ba8o,,37772314,BLIND,11126866,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716308915069,21/05/2024 16:28:35,1716308914421,3,21/05/2024 19:28:34,142922,38,task-ba8o,,37772314,BLIND,11126866,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,20130.100000023842,,,,,0,1,0,,,,,,Instr1,
3,1716308922376,21/05/2024 16:28:42,1716308921716,3,21/05/2024 19:28:41,142922,38,task-ba8o,,37772314,BLIND,11126866,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,7283.300000011921,,,,,0,1,0,,,,,,Instr1,
4,1716308926535,21/05/2024 16:28:46,1716308925691,3,21/05/2024 19:28:45,142922,38,task-ba8o,,37772314,BLIND,11126866,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,3963.2000000000007,,,,,0,1,0,,,,,,AC1,
5,1716308931752,21/05/2024 16:28:51,1716308930849,3,21/05/2024 19:28:50,142922,38,task-ba8o,,37772314,BLIND,11126866,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5145.300000011921,,,,,0,1,0,,,,,,Instr2,
6,1716308931868,21/05/2024 16:28:51,1716308930852,3,21/05/2024 19:28:50,142922,38,task-ba8o,,37772314,BLIND,11126866,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,36610,,,,,0,1,0,,,,,,,
1,1716308768599,21/05/2024 16:26:08,1716308768439,3,21/05/2024 19:26:08,142922,38,task-ba8o,,37772235,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716308775402,21/05/2024 16:26:15,1716308775274,3,21/05/2024 19:26:15,142922,38,task-ba8o,,37772235,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6649.0999999940395,,,,,0,1,0,,,,,,Instr1,
3,1716308784822,21/05/2024 16:26:24,1716308784711,3,21/05/2024 19:26:24,142922,38,task-ba8o,,37772235,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,9392.300000011921,,,,,0,1,0,,,,,,Instr1,
4,1716308793570,21/05/2024 16:26:33,1716308793416,3,21/05/2024 19:26:33,142922,38,task-ba8o,,37772235,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,8695.5,,,,,0,1,0,,,,,,AC1,
5,1716308797130,21/05/2024 16:26:37,1716308797008,3,21/05/2024 19:26:37,142922,38,task-ba8o,,37772235,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3542,,,,,0,1,0,,,,,,Instr2,
6,1716308797245,21/05/2024 16:26:37,1716308797016,3,21/05/2024 19:26:37,142922,38,task-ba8o,,37772235,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,28577,,,,,0,1,0,,,,,,,
1,1716306194545,21/05/2024 15:43:14,1716306190821,3,21/05/2024 18:43:10,142922,38,task-ba8o,,37771194,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1254x609,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716306242375,21/05/2024 15:44:02,1716306238690,3,21/05/2024 18:43:58,142922,38,task-ba8o,,37771194,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1254x609,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,47837.59999999404,,,,,0,1,0,,,,,,Instr1,
3,1716306272750,21/05/2024 15:44:32,1716306269088,3,21/05/2024 18:44:29,142922,38,task-ba8o,,37771194,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,30391.90000000596,,,,,0,1,0,,,,,,Instr1,
4,1716306277122,21/05/2024 15:44:37,1716306273452,3,21/05/2024 18:44:33,142922,38,task-ba8o,,37771194,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,4361.600000000006,,,,,0,1,0,,,,,,AC1,
5,1716306285083,21/05/2024 15:44:45,1716306281313,3,21/05/2024 18:44:41,142922,38,task-ba8o,,37771194,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,7856,,,,,0,1,0,,,,,,Instr2,
6,1716306285188,21/05/2024 15:44:45,1716306281317,3,21/05/2024 18:44:41,142922,38,task-ba8o,,37771194,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,90496,,,,,0,1,0,,,,,,,
1,1716304813814,21/05/2024 15:20:13,1716304813313,3,21/05/2024 18:20:13,142922,38,task-ba8o,,37770694,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716304845368,21/05/2024 15:20:45,1716304844908,3,21/05/2024 18:20:44,142922,38,task-ba8o,,37770694,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,31561.89999999851,,,,,0,1,0,,,,,,Instr1,
3,1716304850130,21/05/2024 15:20:50,1716304849659,3,21/05/2024 18:20:49,142922,38,task-ba8o,,37770694,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,4743.599999997765,,,,,0,1,0,,,,,,Instr1,
4,1716304853206,21/05/2024 15:20:53,1716304852758,3,21/05/2024 18:20:52,142922,38,task-ba8o,,37770694,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,3100,,,,,0,1,0,,,,,,AC1,
5,1716304862960,21/05/2024 15:21:02,1716304862479,3,21/05/2024 18:21:02,142922,38,task-ba8o,,37770694,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,9707.5,,,,,0,1,0,,,,,,Instr2,
6,1716304863062,21/05/2024 15:21:03,1716304862482,3,21/05/2024 18:21:02,142922,38,task-ba8o,,37770694,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,49169,,,,,0,1,0,,,,,,,
1,1716304575858,21/05/2024 15:16:15,1716304577217,3,21/05/2024 18:16:17,142922,38,task-ba8o,,37770634,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716304630864,21/05/2024 15:17:10,1716304632278,3,21/05/2024 18:17:12,142922,38,task-ba8o,,37770634,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,55017.39999997616,,,,,0,1,0,,,,,,Instr1,
3,1716304647658,21/05/2024 15:17:27,1716304649083,3,21/05/2024 18:17:29,142922,38,task-ba8o,,37770634,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,16796.200000047684,,,,,0,1,0,,,,,,Instr1,
4,1716304650826,21/05/2024 15:17:30,1716304652248,3,21/05/2024 18:17:32,142922,38,task-ba8o,,37770634,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,3164.199999999997,,,,,0,1,0,,,,,,AC1,
5,1716304662788,21/05/2024 15:17:42,1716304664012,3,21/05/2024 18:17:44,142922,38,task-ba8o,,37770634,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,11756.899999976158,,,,,0,1,0,,,,,,Instr2,
6,1716304662907,21/05/2024 15:17:42,1716304664016,3,21/05/2024 18:17:44,142922,38,task-ba8o,,37770634,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,86799,,,,,0,1,0,,,,,,,
1,1716301645197,21/05/2024 14:27:25,1716301645175,2,21/05/2024 16:27:25,142922,38,task-ba8o,,37769658,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716301686871,21/05/2024 14:28:06,1716301686793,2,21/05/2024 16:28:06,142922,38,task-ba8o,,37769658,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,41567.60000002384,,,,,0,1,0,,,,,,Instr1,
3,1716301702104,21/05/2024 14:28:22,1716301702102,2,21/05/2024 16:28:22,142922,38,task-ba8o,,37769658,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,15297.400000035763,,,,,0,1,0,,,,,,Instr1,
4,1716301705628,21/05/2024 14:28:25,1716301705624,2,21/05/2024 16:28:25,142922,38,task-ba8o,,37769658,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,3516.2000000000044,,,,,0,1,0,,,,,,AC1,
5,1716301710771,21/05/2024 14:28:30,1716301710792,2,21/05/2024 16:28:30,142922,38,task-ba8o,,37769658,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5159.800000011921,,,,,0,1,0,,,,,,Instr2,
6,1716301710966,21/05/2024 14:28:30,1716301710797,2,21/05/2024 16:28:30,142922,38,task-ba8o,,37769658,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,65622,,,,,0,1,0,,,,,,,
1,1716298919921,21/05/2024 13:41:59,1716298922262,3,21/05/2024 16:42:02,142922,38,task-ba8o,,37768828,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716298928116,21/05/2024 13:42:08,1716298930490,3,21/05/2024 16:42:10,142922,38,task-ba8o,,37768828,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,8147.700000762939,,,,,0,1,0,,,,,,Instr1,
3,1716298940201,21/05/2024 13:42:20,1716298942571,3,21/05/2024 16:42:22,142922,38,task-ba8o,,37768828,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,12065.39999961853,,,,,0,1,0,,,,,,Instr1,
4,1716298948140,21/05/2024 13:42:28,1716298950531,3,21/05/2024 16:42:30,142922,38,task-ba8o,,37768828,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,7966.799999999999,,,,,0,1,0,,,,,,AC1,
5,1716298953666,21/05/2024 13:42:33,1716298956079,3,21/05/2024 16:42:36,142922,38,task-ba8o,,37768828,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5508.5,,,,,0,1,0,,,,,,Instr2,
6,1716298953815,21/05/2024 13:42:33,1716298956083,3,21/05/2024 16:42:36,142922,38,task-ba8o,,37768828,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,33822,,,,,0,1,0,,,,,,,
1,1716293217991,21/05/2024 12:06:57,1716293217598,3,21/05/2024 15:06:57,142922,38,task-ba8o,,37766769,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716293285552,21/05/2024 12:08:05,1716293285175,3,21/05/2024 15:08:05,142922,38,task-ba8o,,37766769,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,67539.69999998808,,,,,0,1,0,,,,,,Instr1,
3,1716293312343,21/05/2024 12:08:32,1716293311963,3,21/05/2024 15:08:31,142922,38,task-ba8o,,37766769,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,26777.30000001192,,,,,0,1,0,,,,,,Instr1,
